pool_id,initial_marketcap,ath_marketcap,multiplier,marketcap_10s,marketcap_15s,marketcap_20s,marketcap_25s,marketcap_30s,marketcap_40s,marketcap_50s,marketcap_60s,marketcap_90s,marketcap_120s,marketcap_150s,marketcap_180s,marketcap_240s,marketcap_300s,marketcap_360s,marketcap_420s,marketcap_480s,marketcap_540s,marketcap_600s,token_amount_10s,sol_return_10s,roi_10s,token_amount_15s,sol_return_15s,roi_15s,token_amount_20s,sol_return_20s,roi_20s,token_amount_25s,sol_return_25s,roi_25s,token_amount_30s,sol_return_30s,roi_30s,token_amount_40s,sol_return_40s,roi_40s,token_amount_50s,sol_return_50s,roi_50s,token_amount_60s,sol_return_60s,roi_60s,token_amount_90s,sol_return_90s,roi_90s,token_amount_120s,sol_return_120s,roi_120s,token_amount_150s,sol_return_150s,roi_150s,token_amount_180s,sol_return_180s,roi_180s,token_amount_240s,sol_return_240s,roi_240s,token_amount_300s,sol_return_300s,roi_300s,token_amount_360s,sol_return_360s,roi_360s,token_amount_420s,sol_return_420s,roi_420s,token_amount_480s,sol_return_480s,roi_480s,token_amount_540s,sol_return_540s,roi_540s,token_amount_600s,sol_return_600s,roi_600s
8RDfjHisSWWHHYQevsi6X7zd4Jjc6sdaa3727BXRZYya,62294.61803473,1846176351888.67,29636209.517480373,62294.61803473,65538.63429328,54052.32211937,58680.40541132,57836.5794182,69764.40292253,72984.39703285,79611.06006662,80171.26173875,85437.50952686,87250.94810368,81131.5655279,79857.48038588,79231.80955487,83125.22092003,85896.12063352,89710.4714219,75776.41034677,54727.24434369,1.605275112919848e-05,29636209.517480377,29636209.517480377,1.5258175742953114e-05,28169283.229601376,28169283.229601376,1.8500592773638554e-05,34155356.87461392,34155356.87461392,1.7041463721842157e-05,31461547.32483367,31461547.32483367,1.7290095819278695e-05,31920566.023441486,31920566.023441486,1.433395769344506e-05,26463013.722610936,26463013.722610936,1.3701558698222907e-05,25295493.65267364,25295493.65267364,1.2561068765610978e-05,23189948.109518394,23189948.109518394,1.247329751724064e-05,23027906.90640133,23027906.90640133,1.1704461021135198e-05,21608499.148822516,21608499.148822516,1.1461193508312407e-05,21159384.419466306,21159384.419466306,1.2325658866475516e-05,22755339.920734007,22755339.920734007,1.2522308432070379e-05,23118389.69834442,23118389.69834442,1.2621193503191104e-05,23300948.978202336,23300948.978202336,1.2030043215909677e-05,22209581.29741117,22209581.29741117,1.164196930693237e-05,21493128.42387227,21493128.42387227,1.1146970739871526e-05,20579273.77514576,20579273.77514576,1.3196719076870673e-05,24363470.682236716,24363470.682236716,1.8272434725928223e-05,33734136.88243801,33734136.88243801
8TuYkkDA7aV52Cjzyyu5QHgj7ufyek9hsSZiGoZb6HjH,73300.59689127,102042438582007.0,1392109244.804255,73300.59689127,70705.3748435,71856.46760561,71655.16223656,71573.3740994,69900.15457095,69747.92296854,70096.77833513,68545.47884788,70241.06156782,66556.53069714,62862.41111167,73653.31270991,71865.6350588,67174.49148994,59689.64971655,61407.7059548,53145.71637021,61047.64806567,1.3642453709938324e-05,1392109244.804255,1392109244.804255,1.4143196358316608e-05,1443206245.7467875,1443206245.7467875,1.3916631770553771e-05,1420087042.7151406,1420087042.7151406,1.3955728642391916e-05,1424076582.858433,1424076582.858433,1.397167609579528e-05,1425703899.8928852,1425703899.8928852,1.430612000986322e-05,1459831372.453289,1459831372.453289,1.4337344503449268e-05,1463017595.9222975,1463017595.9222975,1.426599087363243e-05,1455736497.5341096,1455736497.5341096,1.4588854244045131e-05,1488682263.1798275,1488682263.1798275,1.4236686884842535e-05,1452746247.0578089,1452746247.0578089,1.5024821599407239e-05,1533169435.2631254,1533169435.2631254,1.590775762997033e-05,1623266380.9337006,1623266380.9337006,1.3577121832097185e-05,1385442620.6722033,1385442620.6722033,1.3914856512181468e-05,1419905891.0217175,1419905891.0217175,1.4886603200409178e-05,1519065292.7724624,1519065292.7724624,1.6753323310636425e-05,1709549964.9701235,1709549964.9701235,1.6284601166115273e-05,1661720414.3257973,1661720414.3257973,1.8816191939799203e-05,1920050110.3642154,1920050110.3642154,1.638064743991911e-05,1671521210.321456,1671521210.321456
8ZqBgH8CpLKdidhbhHZ6RrgwHbq9oPMVQGAtXfENCfDf,60251.56454603,1.73164530212393e+18,28740254550585.426,60251.56454603,51802.55607642,54836.14234782,55909.87801139,51167.06493985,53239.06712964,55751.67765874,53425.98170837,54514.18741751,48157.12890592,35286.43131351,36246.41202672,31506.93461433,14946.98409927,14681.85606602,24027.32552801,22243.88313303,17931.66410706,18735.70456564,1.6597079387640407e-05,28740254550585.426,28740254550585.426,1.9304066743825985e-05,33427796488833.06,33427796488833.06,1.8236147861333918e-05,31578539772916.234,31578539772916.234,1.788592705919121e-05,30972081566179.74,30972081566179.74,1.9543821815372074e-05,33842967232136.23,33842967232136.23,1.878319914143022e-05,32525838552115.88,32525838552115.88,1.793667997079965e-05,31059967607135.605,31059967607135.605,1.8717484789677427e-05,32412044603621.035,32412044603621.035,1.8343848590115813e-05,31765039233946.727,31765039233946.727,2.076535754350316e-05,35958233837130.96,35958233837130.96,2.833950509518182e-05,49073970862588.78,49073970862588.78,2.7588937610233632e-05,47774254203351.27,47774254203351.27,3.17390445068934e-05,54960767314264.28,54960767314264.28,6.690312864177325e-05,115852488409919.61,115852488409919.61,6.811127935754808e-05,117944576921148.75,117944576921148.75,4.161928046607784e-05,72069831496861.95,72069831496861.95,4.495617936937896e-05,77848156806425.83,77848156806425.83,5.576727257601725e-05,96569135568524.95,96569135568524.95,5.337402692791877e-05,92424882985166.69,92424882985166.69
8koxq9EzhMoKQRL8g7tQPY13MmPexxVUcWuvPyKwjJGL,148798822.162314,56812596260.2982,381.8081046254882,148798822.162314,158849202.144264,158800590.705441,163848406.289978,166342622.141811,165840784.920727,175797753.117793,181283296.933003,202828128.909441,210764062.330313,217349797.703847,235327132.38038,280380364.690053,326554793.44788,422569702.580127,475212875.686311,566260046.133211,574614144.200224,575393546.308803,6.7204833040222015e-09,381.8081046254882,381.8081046254882,6.295278707738285e-09,357.651127568787,357.651127568787,6.297205794749836e-09,357.76061038513274,357.76061038513274,6.103202482361687e-09,346.7387785252643,346.7387785252643,6.01168832812721e-09,341.5396218286383,341.5396218286383,6.029879805971773e-09,342.5731269147996,342.5731269147996,5.688354841088052e-09,323.1702069720482,323.1702069720482,5.5162280084169625e-09,313.3912347219417,313.3912347219417,4.930282625870308e-09,280.10215627273266,280.10215627273266,4.744641894559724e-09,269.55542435531794,269.55542435531794,4.600878448309227e-09,261.3878497264994,261.3878497264994,4.249403755040077e-09,241.41965988208702,241.41965988208702,3.5665835626736984e-09,202.62687197479679,202.62687197479679,3.0622732235581334e-09,173.97569228873013,173.97569228873013,2.366473492761544e-09,134.44550310495933,134.44550310495933,2.1043200871941486e-09,119.55188751619667,119.55188751619667,1.7659730839720112e-09,100.32951582625557,100.32951582625557,1.740298268139307e-09,98.87086288029464,98.87086288029464,1.7379409387107006e-09,98.7369368752147,98.7369368752147
8mVSSzKHc99ChhvRUVCk7t4HJ6sDqBg24S4GiNREishA,56460.17676222,109366726765955.0,1937059588.5051694,56460.17676222,93232.60245384,107844.33019375,116035.7891679,112989.67773039,108987.08898225,123148.71383787,116546.29680932,101136.45417426,45534.90533123,9921.53304467,29232.21498207,74976.9110129,89870.4140228,110083.05526363,117841.11032686,133242.17654685,215160.67598151,155562.10525899,1.771159881789715e-05,1937059588.5051694,1937059588.5051694,1.0725861701598491e-05,1173052386.0481434,1173052386.0481434,9.27262470083897e-06,1014116612.0599008,1014116612.0599008,8.618030757329815e-06,942525815.0974861,942525815.0974861,8.850365981095612e-06,967935558.033187,967935558.033187,9.175398749872688e-06,1003483328.0460113,1003483328.0460113,8.12026345087565e-06,888086634.099488,888086634.099488,8.580281204782405e-06,938397270.0984964,938397270.0984964,9.887631597969426e-06,1081377903.3375452,1081377903.3375452,2.1961174460027976e-05,2401821766.6293488,2401821766.6293488,0.00010079087531107052,11023168120.64729,11023168120.64729,3.42088343498214e-05,3741308239.3187327,3741308239.3187327,1.3337439306187833e-05,1458672080.3573532,1458672080.3573532,1.1127132448130275e-05,1216938054.1432557,1216938054.1432557,9.084050198326817e-06,993492835.9686283,993492835.9686283,8.486002866285502e-06,928086356.8121574,928086356.8121574,7.505131077233526e-06,820811619.8664765,820811619.8664765,4.647689432273097e-06,508302580.2324283,508302580.2324283,6.428300763448364e-06,703042213.1654371,703042213.1654371
8owfv4xmwzU3ttDSdfRbgxG3M9i7RZmirjZVJtb5Z7DS,69447.7684739,2430910.3791453,35.003433984475535,69447.7684739,70231.13793047,69644.11271609,68075.68432018,69533.96583647,66593.69150986,65454.15087964,65859.11538657,193592.9571426,77934.18836877,81981.41129444,90503.35005306,99818.20403345,81488.64508181,89803.08042132,96814.34662836,97654.78443899,104640.29872684,107038.50665069,1.4399310762243167e-05,35.003433984475535,35.003433984475535,1.4238698524150596e-05,34.61300002787855,34.61300002787855,1.4358715489370693e-05,34.904750514305604,34.904750514305604,1.4689532833731138e-05,35.70893783031269,35.70893783031269,1.4381460743254603e-05,34.96004218804829,34.96004218804829,1.5016437403112545e-05,36.50361354101198,36.50361354101198,1.5277869876256502e-05,37.13913245342325,37.13913245342325,1.5183926995228365e-05,36.91076572888514,36.91076572888514,5.165477167970542e-06,12.556812060857661,12.556812060857661,1.283133911997886e-05,31.19183544508973,31.19183544508973,1.2197887108925877e-05,29.65197037673057,29.65197037673057,1.1049314742644591e-05,26.859893890337915,26.859893890337915,1.0018212706621035e-05,24.353377249010403,24.353377249010403,1.2271648387282136e-05,29.83127743386583,29.83127743386583,1.1135475479331014e-05,27.069342919423747,27.069342919423747,1.0329047654875855e-05,25.108989150924135,25.108989150924135,1.0240153677516454e-05,24.89289585871766,24.89289585871766,9.556547641463319e-06,23.23111085042972,23.23111085042972,9.342432282462657e-06,22.71061560190059,22.71061560190059
8qciHTkWZiaskXfxN16oQH2HEy5WLJEVgMrvVWSabcGh,44796.68194759,333967.93672216,7.455193603688924,44796.68194759,37379.91145241,35122.5140808,37756.64201578,33267.19161139,41183.41895317,38991.69588184,42434.83036302,47335.60297334,44005.20347434,31877.99211933,36619.5366349,44629.5991213,34601.40181097,32169.26020872,28172.62769724,36868.61337546,3630.65742819,26003.19689362,2.2323081900796867e-05,7.455193603688924,7.455193603688924,2.6752337315542967e-05,8.934422895767135,8.934422895767135,2.8471765936216333e-05,9.508656924554447,9.508656924554447,2.6485406185805935e-05,8.845276457121942,8.845276457121942,3.0059645902229408e-05,10.038957920566288,10.038957920566288,2.4281616859860714e-05,8.109281482965697,8.109281482965697,2.5646486447534592e-05,8.565104163055967,8.565104163055967,2.3565547250813424e-05,7.87013719308273,7.87013719308273,2.112574758080535e-05,7.055322331274726,7.055322331274726,2.2724585300079634e-05,7.589282865534323,7.589282865534323,3.136960434197565e-05,10.47644203788012,10.47644203788012,2.7307827785208968e-05,9.119938901790311,9.119938901790311,2.240665432109468e-05,7.483104112462661,7.483104112462661,2.8900563204435286e-05,9.65186146349363,9.65186146349363,3.1085576525907606e-05,10.381585854176175,10.381585854176175,3.5495446528687396e-05,11.854341040217488,11.854341040217488,2.71233417383038e-05,9.058326477351365,9.058326477351365,0.0002754322102205419,91.98552695417862,91.98552695417862,3.845680991037508e-05,12.84334145868428,12.84334145868428
8vFhNw7f2ibdqVU4KJxcY8BGEgRuRF6UN21MHouosNSb,57050.55754838,177774512919305.0,3116087213.8462224,57050.55754838,52300.98249256,51921.33090229,51562.59354531,51501.88192336,49287.64669134,46977.19011672,51130.48069322,47370.10866656,41154.60554542,36299.8532625,40299.14964295,43282.60439855,43952.05867208,41620.11467699,177774512919305.0,37281.01195594,39676.16175649,41936.91218735,1.7528312482344808e-05,3116087213.8462224,3116087213.8462224,1.9120099706391818e-05,3399066412.2723517,3399066412.2723517,1.9259906913439593e-05,3423920570.407879,3423920570.407879,1.9393904209284238e-05,3447741874.4091644,3447741874.4091644,1.9416766196779002e-05,3451806153.1004133,3451806153.1004133,2.028905957434773e-05,3606877683.420429,3606877683.420429,2.1286926644939596e-05,3784273015.853112,3784273015.853112,1.9557805568070904e-05,3476879358.6342764,3476879358.6342764,2.1110359003797904e-05,3752883789.451837,3752883789.451837,2.429861705019519e-05,4319674810.711169,4319674810.711169,2.754832072649346e-05,4897389298.897169,4897389298.897169,2.4814419382542525e-05,4411371319.106858,4411371319.106858,2.310397014911378e-05,4107297039.7608647,4107297039.7608647,2.2752062820557656e-05,4044736885.834066,4044736885.834066,2.402684393738246e-05,4271360477.956323,4271360477.956323,5.6251033040597764e-15,1.0,1.0,2.6823306223066985e-05,4768500198.691096,4768500198.691096,2.5204050889232645e-05,4480637870.426709,4480637870.426709,2.3845341677340842e-05,4239094002.0836716,4239094002.0836716
8vTYBuDqYdrbbmiGmgtRErGnMht6hFiGK9uNcFs5u9RD,51952.73868467,1001103433.17864,19269.502600332435,51952.73868467,54153.42483469,45380.02132309,42528.8597882,38540.27002173,35750.37109387,41375.26653977,45646.24400364,38941.1241884,41799.26518965,28308.70571706,31871.25427042,20836.76892392,20535.55639836,22973.83288756,10877.75879615,15444.89683597,13951.23547444,15862.27432447,1.9248263427834958e-05,19269.502600332435,19269.502600332435,1.8466052757561007e-05,18486.428812852217,18486.428812852217,2.2036128914095196e-05,22060.4443098678,22060.4443098678,2.3513444869675498e-05,23539.390384888822,23539.390384888822,2.5946886190371115e-05,25975.516845475966,25975.516845475966,2.797173761845137e-05,28002.602561803782,28002.602561803782,2.416902859196805e-05,24195.697500011924,24195.697500011924,2.190760755518584e-05,21931.78113622686,21931.78113622686,2.5679792785691732e-05,25708.128721072066,25708.128721072066,2.3923865538373434e-05,23950.263925369796,23950.263925369796,3.532482233539058e-05,35363.800916385015,35363.800916385015,3.137623613790779e-05,31410.857717883202,31410.857717883202,4.7992085704421726e-05,48045.04176410012,48045.04176410012,4.869602656979197e-05,48749.75938117701,48749.75938117701,4.352778245120281e-05,43575.81245055209,43575.81245055209,9.193070178702007e-05,92032.14117350752,92032.14117350752,6.474630492002222e-05,64817.74814106532,64817.74814106532,7.167823966788431e-05,71757.33181572036,71757.33181572036,6.304266207635472e-05,63112.22544135956,63112.22544135956
8vsYy2t455DLSzVZ5fZCqA5LZ27VLHhTPXhZznDssomB,59509.95309659,297722654957.943,5002905.219480049,59509.95309659,54081.78027462,51762.73919958,53744.5860299,55111.76168994,57124.25197524,55388.82782376,54767.74781105,52854.27717188,49813.96103651,49545.57437385,43867.18938958,41668.04159787,47956.00764529,47858.70246151,51702.0646682,52774.54923017,54256.6078543,61222.26757525,1.680391174862649e-05,5002905.219480049,5002905.219480049,1.8490515565910267e-05,5505045.385823976,5505045.385823976,1.931891579663763e-05,5751678.9018839,5751678.9018839,1.8606525305519425e-05,5539584.113501394,5539584.113501394,1.8144947091802696e-05,5402161.822242905,5402161.822242905,1.750569968834675e-05,5211843.38811103,5211843.38811103,1.8054182391833045e-05,5375139.11479148,5375139.11479148,1.8258921353677407e-05,5436094.542085116,5436094.542085116,1.8919944676341706e-05,5632896.160697852,5632896.160697852,2.007469350343517e-05,5976691.047309689,5976691.047309689,2.018343742378324e-05,6009066.575986251,6009066.575986251,2.2796080941477757e-05,6786909.740532923,6786909.740532923,2.3999208065759404e-05,7145107.942225969,7145107.942225969,2.085244475304472e-05,6208245.214240301,6208245.214240301,2.0894841451337766e-05,6220867.671817559,6220867.671817559,1.9341587350863814e-05,5758428.737200142,5758428.737200142,1.8948527549493933e-05,5641405.92957906,5641405.92957906,1.8430934766238747e-05,5487306.831961254,5487306.831961254,1.6333926193943603e-05,4862979.872347979,4862979.872347979
97Ntc6GmKhBUGxMACSwnMVgfL6zFYexiTH9EjGDUYHSA,71996.68055336,6715294.44704012,93.27227860266574,71996.68055336,70250.83876475,67630.26346109,74976.24944571,85398.757223,81835.86806559,69294.84051106,69751.02494807,66014.96927839,61150.98671676,61653.89567003,47673.82694707,50220.00911353,63055.16649146,59842.51750588,54691.65719188,61165.60663682,57612.14115124,54797.07989021,1.3889529243766381e-05,93.27227860266574,93.27227860266574,1.4234705486559589e-05,95.59023870914514,95.59023870914514,1.4786279822424973e-05,99.29422278391179,99.29422278391179,1.3337556991619007e-05,89.56562240290025,89.56562240290025,1.1709772279106134e-05,78.63456876198575,78.63456876198575,1.2219580773537072e-05,82.05808291369172,82.05808291369172,1.4431088846223582e-05,96.90901079378783,96.90901079378783,1.4336706890608492e-05,96.27520817134503,96.27520817134503,1.5148079457295908e-05,101.72381386290172,101.72381386290172,1.635296589132427e-05,109.81498104264637,109.81498104264637,1.6219575245528253e-05,108.91922357964526,108.91922357964526,2.0975870074585217e-05,140.85914383369715,140.85914383369715,1.9912381890241142e-05,133.7175075348786,133.7175075348786,1.5859128690674967e-05,106.49871883138425,106.49871883138425,1.671052692430164e-05,112.21610866187723,112.21610866187723,1.8284324362152785e-05,122.78462185704498,122.78462185704498,1.634905717420005e-05,109.78873285624702,109.78873285624702,1.7357452440013623e-05,116.56040398518647,116.56040398518647,1.8249147618879947e-05,122.54839966827994,122.54839966827994
97aR8y2S9iPTWMrbnKUZendRAuM9MyqUPaV6219vPE38,62061.7661826,1119611546.12357,18040.278499799944,62061.7661826,74199.09400117,64657.66248997,62564.47885471,48262.49698668,864366.51611235,42145.38195981,57102.44773748,44651.57814949,46440.61085728,32737.54728451,40146.53542479,32047.66926984,35022.29684043,32717.51222686,17102.03893679,11799.26262058,12593.6480897,13451.30128549,1.611298004407045e-05,18040.278499799944,18040.278499799944,1.347725350910931e-05,15089.288638833184,15089.288638833184,1.5466071019117413e-05,17315.991686170986,17315.991686170986,1.598351042485696e-05,17895.322819256296,17895.322819256296,2.0720022013697107e-05,23198.375882469823,23198.375882469823,1.1569166335800314e-06,1295.2972208586145,1295.2972208586145,2.3727392029655915e-05,26565.46207580313,26565.46207580313,1.7512384138020686e-05,19607.067481079222,19607.067481079222,2.2395625002370084e-05,25074.40033530725,25074.40033530725,2.153287783128375e-05,24108.458641173544,24108.458641173544,3.054596580829245e-05,34199.61600646001,34199.61600646001,2.4908749644745486e-05,27888.123701758417,27888.123701758417,3.1203517222423974e-05,34935.81816189155,34935.81816189155,2.8553238656968742e-05,31968.53567956406,31968.53567956406,3.056467108703433e-05,34220.55865251288,34220.55865251288,5.847256012549443e-05,65466.55344790822,65466.55344790822,8.475105878699768e-05,94888.26396412004,94888.26396412004,7.940510905794426e-05,88902.87692247567,88902.87692247567,7.434224977762605e-05,83234.44121583253,83234.44121583253
